"District Code","Building Code","Type","CHARTCD","CHARTNAME","ISD","City Code","Geoloc","Building Name","ADDR1","ADDR2","CITY1","CITY2","ZIP1","ZIP2","COMNAME","GRADESET","MAGNET","REGCFG","EIN","NCES","FUNCTION","RELORIENT","LNAME","FNAME","MIDINIT","HONORIFIC","ADASSIGN","TELEPHONE","FAX","EMAIL","WEBADDR","OPENDATE","CLOSEDATE","STATUS","OWNERSHIP","HDCOUNT","HISTORY","GRADESTR"
"80050","05055","05",,,"80","80",,"Davis Elementary School","409 NORTH PHELPS ST","409 NORTH PHELPS ST","DECATUR","DECATUR","49045-8849","49045-8849","Decatur",,,,,"261167004625",,,"Olsen","Anne",,"Mrs.","04","2694236950","2694236999","aolsen@raiderpride.org","www.raiderpride.org","01/01/1900",,"01","01","F",,"KG,1-4, GenEd, PK, SchlChoice, SpecEd"
"80090","07953","07",,,"80","80","8080090","Bloomingdale Pre School","P.O. Box 217","307 EAST WILLOW ST","Bloomingdale","BLOOMINGDALE","49026-0217","49026-5125","Bloomingdale",,,,,"260627000731",,,"Creagan","Patrick",,"Dr.","03","2692365235","2692365307","pacreag@bdalecards.org","bdalecards.org","01/01/1900",,"01","01","F",,", PK"
"80090","05037","05",,,"80","80",,"Pullman Elementary School","P.O. Box 217","5580 SOUTH AVE","Bloomingdale","PULLMAN","49026-0217","49450-9211","Bloomingdale",,"01",,,"260627004250",,,"Geier","Brett",,"Dr.","04","2692365235","2692365307","bgeier@bdalecards.org","bdalecards.org","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd, SpecEd"
"80090","00357","05",,,"80","80",,"Bloomingdale Middle and High School","P.O. Box 217","629 EAST KALAMAZOO ST","Bloomingdale","BLOOMINGDALE","49026-0217","49026-9729","Bloomingdale",,"01",,,"260627004247",,,"Reo","Richard",,"Mr.","04","2695213910","2695213915","rireo@bdalecards.org","bdalecards.org","01/01/1900",,"01","01","T",,"6-12, GenEd, SpecEd"
"80090","00358","05",,,"80","80",,"Bloomingdale Elementary School","P.O. Box 217","307 EAST WILLOW ST","Bloomingdale","BLOOMINGDALE","49026-0217","49026-5125","Bloomingdale",,"01",,,"260627004248",,,"Bloomfield","Jennifer",,"Mrs.","04","2695213935","2695213949","jebloom@bdalecards.org","bdalecards.org","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd, SpecEd"
"80110","01429","05",,,"80","80",,"Gobles Elementary School","P.O. Box 412","409 NORTH STATE ST","Gobles","GOBLES","49055-0412","49055-9717","Gobles",,,,,"261605005255",,,"Breen","Terry",,"Mr.","04","2696282131","2696282824","tbreen@gobles.org","www.gobles.org","01/01/1900",,"01","01","F",,"KG, 1-6, Alt, GenEd, SpecEd"
"80110","01430","05",,,"80","80",,"Gobles High School","P.O. Box 412","409 NORTH STATE ST","Gobles","GOBLES","49055-0412","49055-9717","Gobles",,,,,"261605005256",,,"Macklin","Chris",,"Mr.","04","2696282113","2696282748","cmacklin@gobles.org",,"01/01/1900",,"01","01","T",,"7-12, Alt, GenEd, SpecEd"
"80120","01598","05",,,"80","80",,"Hartford High School","121 SCHOOL ST","121 SCHOOL ST","HARTFORD","HARTFORD","49057-1183","49057-1183","Hartford",,,,,"261788005453",,,"Janicki","David",,"Mr.","04","2696217100","2696217160","janickid@hpsmi.org","www.hpsmi.org","01/01/1900",,"01","07","T",,"9-12, GenEd, SchlChoice, SpecEd"
"80120","01599","05",,,"80","80",,"Woodside Elementary School","395 WOODSIDE DR","395 WOODSIDE DR","HARTFORD","HARTFORD","49057-9411","49057-9411","Hartford",,,,,"261788005454",,,"Larsson","Nancy",,"Mrs.","04","2696217300","2696217360","larssonn@hpsmi.org","www.hartford-schools.org","01/01/1900",,"01","07","F",,"3-5, GenEd, PK, SchlChoice, SpecEd"
"80120","02721","05",,,"80","80",,"Red Arrow Elementary School","15 EAST ST"," 15 East St","HARTFORD","Hartford","49057-1100","49057-1100","Hartford",,,,,"261788005455",,,"Surian","Jason",,"Mr.","04","2696217400","2696217460","surianj@hpsmi.org","www.hpsmi.org","01/01/1900",,"01","07","F",,"KG, 1-2, Alt, GenEd, SchlChoice, SpecEd"
"80120","06343","05",,,"80","80",,"Hartford Middle School","141 SCHOOL ST","141 SCHOOL ST","HARTFORD","HARTFORD","49057-1183","49057-1183","Hartford",,,,,"261788005456",,,"Overton","DeLane",,"Mr.","04","2696217200","2696217260","overtond@hpsmi.org","www.hpsmi.org","01/01/1900",,"01","07","F",,"6-8, GenEd, SchlChoice, SpecEd"
"80130","02140","05",,,"80","80",,"Lawrence Jr/Sr High School","650 WEST SAINT JOSEPH ST","650 WEST SAINT JOSEPH ST","LAWRENCE","LAWRENCE","49064-9323","49064-9323","Lawrence",,,,,"262121005845",,,"Gendron","Robert",,"Mr.","04","2696748232","2696748206","robertgendron@lawrencetigers.com","lawrencetigers.com","01/01/1900",,"01","01","T",,"7-12, GenEd, SpecEd"
"80130","02139","05",,,"80","80",,"Lawrence Elementary School","714 WEST SAINT JOSEPH ST","714 WEST SAINT JOSEPH ST","LAWRENCE","LAWRENCE","49064-9324","49064-9324","Lawrence",,,,,"262121005844",,,"McQueen","Sue",,,"04","2696748231","2696743545","suemcqueen@lawrence.k12.mi.us",,"09/01/1869",,"01","07","F",,"KG-Part, 1-6, GenEd, PK, SpecEd"
"80140","02141","05",,,"80","80",,"Lawton Elementary School","101 PRIMARY WAY","100 PRIMARY WAY","LAWTON","LAWTON","49065-8781","49065-8781","Lawton",,"99",,,"262124005846",,,"Rice","Christopher","J","Mr.","04","2696247501","2696245604","crice@lawtoncs.org","www.lawtoncs.org","01/01/1900",,"01","01","F",,"RetK, KG, 1-5, GenEd, OSTime, PK, SchlChoice, Spec"
"80140","02142","05",,,"80","80",,"Lawton High School","101 PRIMARY WAY","101 BLUE PRIDE DR","LAWTON","LAWTON","49065-8781","49065-8793","Lawton",,"99",,,"262124005847",,,"Wilson","Tammy","M","Ms.","04","2696247801","2696246554","twilson@lawtoncs.org","www.lawtoncs.org","01/01/1900",,"01","01","T",,"9-12, Alt, GenEd, SchlChoice, SpecEd"
"80140","06370","05",,,"80","80",,"Lawton Middle School","101 PRIMARY WAY","100 BLUE PRIDE DR","LAWTON","LAWTON","49065-8781","49065-8793","Lawton",,"99",,,"262124005848",,,"Cerven","Timothy","J","Mr.","04","2696247601","2696245206","tcerven@lawtoncs.org","www.lawtoncs.org","01/10/2005",,"01","01","F",,"6-8, GenEd, OSTime, SchlChoice, SpecEd"
"80150","07495","05",,,"80","80",,"Mattawan Later Elem. School","56720 MURRAY ST","56720 MURRAY ST","MATTAWAN","MATTAWAN","49071-8902","49071-8902","Mattawan",,"99",,,"262325007706",,,"Enstrom-West","Christie","L","Mrs.","04","2696683361","2696683363","cwest@mattawanschools.org","www.mattawanschools.org","01/01/1900",,"01","01","F",,"3-5, GenEd, SchlChoice, SpecEd"
"80150","05678","05",,,"80","80",,"Mattawan Middle School","56720 MURRAY ST","56720 MURRAY ST","MATTAWAN","MATTAWAN","49071-8902","49071-8902","Mattawan",,"99",,,"262325006012",,,"Schuman","Chip",,"Mr.","04","2696683361","2696683188","cschuman@mattawanschools.org","www.mattawanschools.org","01/01/1900",,"01","01","F",,"5-8, GenEd, SchlChoice, SpecEd"
"80150","02439","05",,,"80","80",,"Mattawan High School","56720 MURRAY ST","56720 MURRAY ST","MATTAWAN","MATTAWAN","49071-8902","49071-8902","Mattawan",,"99",,,"262325006011",,,"Ripmaster","Colin","P","Mr.","04","2696683361","2696688245","cripmaster@mattawanschools.org","www.mattawanschools.org","01/01/1900",,"01","01","T",,"9-12, Alt, GenEd, SchlChoice, SpecEd"
"80150","02438","05",,,"80","80",,"Mattawan Early Elem. School","56720 MURRAY ST","56720 MURRAY ST","MATTAWAN","MATTAWAN","49071-8902","49071-8902","Mattawan",,"99",,,"262325006010",,,"Wheaton","Derek","D","Mr.","04","2696683361","2696683364","dwheaton@mattawanschools.org","www.mattawanschools.org","10/09/2008",,"01","01","F",,"KG-Part, 1-2, GenEd, PK, SpecEd"
"80160","02541","05",,,"80","80",,"Paw Paw Middle School","313 WEST MICHIGAN AVE","313 WEST MICHIGAN AVE","PAW PAW","PAW PAW","49079-1053","49079-1053","Paw Paw",,,,,"262766006351",,,"Barnhouse","Donald",,"Mr.","04","2696578870","2696575011","dlbarnhouse@ppps.org","www.ppps.org","01/01/1900",,"01","01","F",,"6-8, Alt, GenEd, SchlChoice, SpecEd"
"80160","02980","05",,,"80","80",,"Paw Paw High School","30609 EAST RED ARROW HWY","30609 EAST RED ARROW HWY","PAW PAW","PAW PAW","49079-8615","49079-8615","Paw Paw",,,,,"262766006352",,,"Dahlinger","Michael",,"Mr.","04","2696578840","2696550009","madahlinger@ppps.org","www.ppps.org","01/01/1900",,"01","01","T",,"9-12, GenEd, SchlChoice, SpecEd"
"80160","00341","05",,,"80","80",,"Paw Paw Early Elementary School","512 WEST NORTH ST","512 WEST NORTH ST","PAW PAW","PAW PAW","49079-1007","49079-1007","Paw Paw",,,,,"262766006349",,,"Thompson","Dawn",,"Ms.","04","2696578810","2696577418","DLTHOMPSON@ppps.org","www.ppps.org","01/01/1900",,"01","01","F",,"KG, KG-Part, 1-2, GenEd, SchlChoice, SpecEd"
"80160","09043","05",,,"80","80",,"Paw Paw Later Elementary","612 WEST NORTH ST","612 WEST NORTH ST","PAW PAW","PAW PAW","49079-1062","49079-1062","Paw Paw",,,,,"262766001315",,,"Puckett","Mary",,"Ms.","04","2696578820","2696577399","mepuckett@ppps.org","www.ppps.org","08/20/2002",,"01","01","F",,"3-5, GenEd, SchlChoice, SpecEd"
"80160","07750","05",,,"80","80",,"Michigan Avenue Academy","600 EAST MICHIGAN AVE","600 EAST MICHIGAN AVE","PAW PAW","PAW PAW","49079-1354","49079-1354","Paw Paw",,,,,"262766000732",,,"Edinger","Carol",,"Ms.","04","2696578831","2696577411","Carol@ppps.org","www.ppps.org","01/01/1900",,"01","01","F",,"9-12, AdultEd, Alt"
"80240","05559","05",,,"80","80",,"Wood School - Bangor Twp #8","PO Box 130","35594 66TH ST","Bangor","BANGOR","49013","49013-9639","Bangor Twp #8",,"01",,,"260396004083",,,"Hollis","Connie",,"Mr.","99","6164278562",,"wishbone@cybersol.com",,"01/01/1900",,"01","01","F",,"KG-Part, 1-8, GenEd"
"81000","07487","07",,,"81","81","8181010","Young Adult Programs","1819 SOUTH WAGNER RD","1819 SOUTH WAGNER RD","ANN ARBOR","ANN ARBOR","48103-9715","48103-9715","Washtenaw ISD",,,,,"268099000997",,,"Burton","Jennifer",,"Ms.","03","7349948100","7349942203","jburton@wash.k12.mi.us",,"01/01/1900",,"01",,"F",,", SpecEd"
"81000","06147","05",,,"81","81",,"High Point School","P.O. Box 1406","1735 SOUTH WAGNER RD","Ann Arbor","ANN ARBOR","48106-1406","48103-9715","Washtenaw ISD",,,,,"268099000733",,,"Hester-Washington","Deborah",,"Ms.","08","7349948100","7349942203","washington@wash.k12.mi.us","http://www.wash.k12.mi.us","01/01/1900",,"01",,"F",,", SpecEd"
"81010","03488","05",,,"81","81",,"Slauson Middle School","1019 WEST WASHINGTON ST","1019 WEST WASHINGTON ST","ANN ARBOR","ANN ARBOR","48103-4241","48103-4241","Ann Arbor",,"99",,,"260282004024",,,"Curtis","Christopher",,"Dr.","04","7349942004","7349941681","curtisc@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"6-8, GenEd"
"81010","04182","05",,,"81","81",,"Thurston Elementary School","2300 PRAIRIE ST","2300 PRAIRIE ST","ANN ARBOR","ANN ARBOR","48105-1444","48105-1444","Ann Arbor",,"99",,,"260282004027",,,"Manley","Patricia",,"Ms.","04","7349941970","7349941742","manley@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","04131","05",,,"81","81",,"Tappan Middle School","2251 EAST STADIUM BLVD","2251 EAST STADIUM BLVD","ANN ARBOR","ANN ARBOR","48104-4809","48104-4809","Ann Arbor",,"99",,,"260282004026",,,"Parks","Jas",,"Ms.","04","7349942011","7349971873","parks@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"6-8, GenEd"
"81010","02973","05",,,"81","81",,"Pattengill School","2100 CRESTLAND DR"," 2100 Crestland Dr","ANN ARBOR","Ann Arbor","48104-6338","48104-6338","Ann Arbor",,"99",,,"260282004022",,,"Carter","Che",,"Ms.","04","7349941961","7349941276","carterc@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"3-5, GenEd"
"81010","03060","05",,,"81","81",,"Pittsfield School","2543 PITTSFIELD BLVD","2543 PITTSFIELD BLVD","ANN ARBOR","ANN ARBOR","48104-5276","48104-5276","Ann Arbor",,"99",,,"260282004023",,,"Shakarian","Carol",,"Ms.","04","7349971218","7349971229","shakaria@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd"
"81010","02582","05",,,"81","81",,"Mary D. Mitchell School","3550 PITTSVIEW DR","3550 PITTSVIEW DR","ANN ARBOR","ANN ARBOR","48108-1950","48108-1950","Ann Arbor",,"99",,,"260282004019",,,"Scarnecchia","Kathy",,"Ms.","04","7349971216","7349971228","scarnecc@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd"
"81010","02766","05",,,"81","81",,"Northside Elementary School","912 BARTON DR","912 BARTON DR","ANN ARBOR","ANN ARBOR","48105-1232","48105-1232","Ann Arbor",,"99",,,"260282004021",,,"Harrold","Monica",,"Ms.","04","7349941958","7349971232","harrold@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","02303","05",,,"81","81",,"Bach Elementary School","600 WEST JEFFERSON ST","600 WEST JEFFERSON ST","ANN ARBOR","ANN ARBOR","48103-4822","48103-4822","Ann Arbor",,,,,"260282004018",,,"Bruder","Shelley",,"Ms.","04","7349941949","7349948239","bruder@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","02143","05",,,"81","81",,"Uriah H. Lawton School","2250 SOUTH 7TH ST","2250 SOUTH 7TH ST","ANN ARBOR","ANN ARBOR","48103-6145","48103-6145","Ann Arbor",,"99",,,"260282004017",,,"McCusker","Amy",,"Ms.","04","7349941946","7349942597","mccusker@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-5, Alt, GenEd"
"81010","01939","05",,,"81","81",,"John Allen School","2560 TOWNER BLVD","2560 TOWNER BLVD","ANN ARBOR","ANN ARBOR","48104-5035","48104-5035","Ann Arbor",,,,,"260282004015",,,"Fitzgibbon","Joan",,"Ms.","04","7349971210","7349971231","fitzgibb@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd"
"81010","00006","05",,,"81","81",,"Abbot School","2670 SEQUOIA PKWY","2670 SEQUOIA PKWY","ANN ARBOR","ANN ARBOR","48103-2662","48103-2662","Ann Arbor",,,,,"260282004004",,,"Sica","Pam",,"Ms.","04","7349941901","7349944717","sicap@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, Alt, GenEd"
"81010","00163","05",,,"81","81",,"Ann Arbor Open at Mack School","920 MILLER AVE","920 MILLER AVE","ANN ARBOR","ANN ARBOR","48103-3349","48103-3349","Ann Arbor",,,,,"260282004006",,,"Woodworth","Tamber",,"Ms.","04","7349941910","7349971877","woodwort@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-8, GenEd"
"81010","00099","05",,,"81","81",,"Angell School","1608 SOUTH UNIVERSITY AVE","1608 SOUTH UNIVERSITY AVE","ANN ARBOR","ANN ARBOR","48104-2619","48104-2619","Ann Arbor",,,,,"260282004005",,,"Court","Gary","R","Mr.","04","7349941907","7349948938","court@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","00533","05",,,"81","81",,"Carpenter School","4250 CENTRAL BLVD","4250 CENTRAL BLVD","ANN ARBOR","ANN ARBOR","48108-1216","48108-1216","Ann Arbor",,,,,"260282004009",,,"Collins","Ronald",,"Mr.","04","7349971214","7349971226","collinsr@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-5, GenEd"
"81010","00455","05",,,"81","81",,"Burns Park Elementary School","1414 WELLS ST","1414 WELLS ST","ANN ARBOR","ANN ARBOR","48104-3913","48104-3913","Ann Arbor",,,,,"260282004008",,,"Morhous","Kathy",,"Ms.","04","7349941919","7349941548","morhous@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","01534","05",,,"81","81",,"Haisley Elementary School","825 DUNCAN ST","825 DUNCAN ST","ANN ARBOR","ANN ARBOR","48103-3567","48103-3567","Ann Arbor",,,,,"260282004014",,,"Jaeger","Mary Ann",,"Ms.","04","7349941937","7349941371","jaeger@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","08895","05",,,"81","81",,"Lakewood Elementary School","344 Gralake Ave","344 GRALAKE AVE","Ann Arbor","ANN ARBOR","48103-2025","48103-2025","Ann Arbor",,"99",,,"260282001418",,,"Johnson","Michael",,"Mr.","04","7349941953","7349971952","johnsomi@aaps.k12.mi.us","http://lakewood.aaps.k12.mi.us","09/01/2001",,"01","01","F",,"KG-Part, 1-5, Alt, GenEd"
"81010","00915","05",,,"81","81",,"Dicken Elementary School","2135 RUNNYMEDE BLVD","2135 RUNNYMEDE BLVD","ANN ARBOR","ANN ARBOR","48103-5033","48103-5033","Ann Arbor",,,,,"260282004010",,,"Madison","Michael",,"Mr.","04","7349941928","7349971884","madison@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","01064","05",,,"81","81",,"Eberwhite School","800 SOULE BLVD","800 SOULE BLVD","ANN ARBOR","ANN ARBOR","48103-4629","48103-4629","Ann Arbor",,,,,"260282004012",,,"Wagner","Debi",,"Ms.","04","7349941934","7349963014","wagnedeb@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","01271","05",,,"81","81",,"Forsythe Middle School","1655 NEWPORT RD","1655 NEWPORT RD","ANN ARBOR","ANN ARBOR","48103-2321","48103-2321","Ann Arbor",,"99",,,"260282004013",,,"Schwamb","Janet",,"Dr.","04","7349941985","7349945749","schwamb@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"6-8, GenEd"
"81010","08589","07",,,"81","81","8181010","Ann Arbor Preschool and Family Center","2775 BOARDWALK","2775 BOARDWALK","ANN ARBOR","ANN ARBOR","48104-6713","48104-6713","Ann Arbor",,,,,"260282001088",,,"Pogliano","Michelle",,"Ms.","04","7349942303","7349942895","pogliano@aaps.k12.mi.us","http://preschool.a2schools.org/","02/19/1998",,"01","01","F",,"RetK-Part, GenEd, PK, SpecEd"
"81010","08680","05",,,"81","81",,"Stone High School","2800 STONE SCHOOL RD","2800 STONE SCHOOL RD","ANN ARBOR","ANN ARBOR","48104-7434","48104-7434","Ann Arbor",,"99",,,"260282001180",,,"Brown","Sheila","A","Ms.","04","7349971237","7349971261","browns@aaps.k12.mi.us","http://stone.aaps.k12.mi.us","11/24/1998",,"01","01","F",,"9-12, AdultEd, Alt"
"81010","06336","05",,,"81","81",,"Clifford E. Bryant Comm. School","2150 SANTA ROSA DR","2150 SANTA ROSA DR","ANN ARBOR","ANN ARBOR","48108-2556","48108-2556","Ann Arbor",,,,,"260282004036",,,"Heyward","Roberta",,"Ms.","04","7349971212","7349736870","heywardr@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG, 1-2, GenEd"
"81010","06304","05",,,"81","81",,"Clague Middle School","2616 NIXON RD","2616 NIXON RD","ANN ARBOR","ANN ARBOR","48105-1420","48105-1420","Ann Arbor",,"99",,,"260282004035",,,"Leaman","Cindy",,"Ms.","04","7349941976","7349941645","leamanc@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"6-8, GenEd"
"81010","06542","05",,,"81","81",,"Roberto Clemente Center","4377 TEXTILE RD","4377 TEXTILE RD","YPSILANTI","YPSILANTI","48197-9018","48197-9018","Ann Arbor",,"99",,,"260282004037",,,"Edmondson","Ben",,"Mr.","04","7349971236","7349971903","edmondb@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"8-12, Alt"
"81010","06697","05",,,"81","81",,"Logan Elementary School","2685 TRAVER RD"," 2685 Traver Rd","ANN ARBOR","Ann Arbor","48105-1248","48105-1248","Ann Arbor",,"99",,,"260282004038",,,"Webster","Terra",,"Ms.","04","7349941807","7349941473","webster@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","05671","05",,,"81","81",,"Huron High School","2727 FULLER RD","2727 FULLER RD","ANN ARBOR","ANN ARBOR","48105-2449","48105-2449","Ann Arbor",,"99",,,"260282004032",,,"Williams","Arthur",,"Dr.","04","7349942040","7349942048","alw@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","T",,"9-12, GenEd"
"81010","05641","05",,,"81","81",,"Scarlett Middle School","3300 LORRAINE ST","3300 LORRAINE ST","ANN ARBOR","ANN ARBOR","48108-1970","48108-1970","Ann Arbor",,"99",,,"260282004031",,,"Vazquez","Gerald",,"Mr.","04","7349971220","7349971245","vazquezg@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"6-8, GenEd"
"81010","05745","05",,,"81","81",,"Community High School","401 NORTH DIVISION ST","401 NORTH DIVISION ST","ANN ARBOR","ANN ARBOR","48104-1442","48104-1442","Ann Arbor",,"99",,,"260282004033",,,"Hein","Jennifer",,"Ms.","04","7349942025",,"hein@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","T",,"8-12, Alt, GenEd, SpecEd"
"81010","05760","05",,,"81","81",,"Martin Luther King Elem. School","3800 WALDENWOOD DR","3800 WALDENWOOD DR","ANN ARBOR","ANN ARBOR","48105-3007","48105-3007","Ann Arbor",,"99",,,"260282004034",,,"Karr","Kevin",,"Mr.","04","7349941940","7349971258","karrk@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, GenEd"
"81010","04882","05",,,"81","81",,"Pioneer High School","601 WEST STADIUM BLVD","601 WEST STADIUM BLVD","ANN ARBOR","ANN ARBOR","48103-5812","48103-5812","Ann Arbor",,"99",,,"260282004029",,,"White","Michael",,"Mr.","04","7349942120","7349942198","whitemi@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","T",,"9-12, Alt, GenEd"
"81010","04562","05",,,"81","81",,"Wines Elementary School","1701 NEWPORT RD","1701 NEWPORT RD","ANN ARBOR","ANN ARBOR","48103-2323","48103-2323","Ann Arbor",,"99",,,"260282004028",,,"DeYoung","David",,"Mr.","04","7349941973","7349963023","deyoung@aaps.k12.mi.us","http://www.aaps.k12.mi.us","01/01/1900",,"01","01","F",,"KG-Part, 1-5, Alt, GenEd"
